"","station_year","fox","cat","potoroo_ln","bandicoot_sb","station","date_end","date_start","year","latitude","longitude","region","data_source","survey_duration","block","X_EVCNAME","XGROUPNAME","evc_mod","EFG_NAME","efg_mod","tsf","wetness","ruggedness","elevation","npp","bio1_temperature","bio12_rainfall","bio32_moisture","dist_nnv","dist_farmland","dist_plantation","foxbaits","treatment","rainfall_actual_prior_18months","rainfall_median_prior_18months","rain_diff_percent"
"1640","FA3_059_2017",0,0,1,0,"FA3_059","2017-09-15","2017-08-03",2017,-38.63312269,143.4324423,"otways","otway_ark",43,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",78,8.92335319519043,2.94008255004883,251.583786010742,8.63873481750488,12.9393,1182.5026,1,1747.97348229635,2447.72449044577,1817.20497063506,0,"treatment",1862.48260869565,1680.62391304348,10.7991703056595
"1641","FA3_059_2018",0,1,0,0,"FA3_059","2018-08-28","2018-07-23",2018,-38.63312269,143.4324423,"otways","otway_ark",36,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",79,8.92335319519043,2.94008255004883,251.583786010742,8.63873481750488,12.9393,1182.5026,1,1747.97348229635,2447.72449044577,1817.20497063506,0,"treatment",1768.54285714286,1657.05714285714,6.68950952003176
"1642","FA3_060_2016",0,0,0,0,"FA3_060","2016-07-19","2016-06-03",2016,-38.62557265,143.4185189,"otways","otway_ark",46,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",77,6.13722133636475,2.38125610351562,186.286727905273,8.46944618225098,12.6772,1332.8495,1,1758.34438234418,3543.78495797989,1557.50652949208,0,"treatment",1368.73333333333,1526.14166666667,-10.3519353622151
"1643","FA3_060_2017",0,0,0,0,"FA3_060","2017-09-15","2017-08-03",2017,-38.62557265,143.4185189,"otways","otway_ark",43,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",78,6.13722133636475,2.38125610351562,186.286727905273,8.46944618225098,12.6772,1332.8495,1,1758.34438234418,3543.78495797989,1557.50652949208,0,"treatment",1831.75,1663.68125,10.0679304231343
"1644","FA3_060_2018",0,0,0,0,"FA3_060","2018-08-28","2018-07-27",2018,-38.62557265,143.4185189,"otways","otway_ark",32,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",79,6.13722133636475,2.38125610351562,186.286727905273,8.46944618225098,12.6772,1332.8495,1,1758.34438234418,3543.78495797989,1557.50652949208,0,"treatment",1765.41538461538,1645.49230769231,7.26719361802809
"1645","FA3_061_2016",0,0,0,0,"FA3_061","2016-07-18","2016-06-01",2016,-38.6291606,143.4517433,"otways","otway_ark",47,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",77,6.05954790115356,2.07415390014648,375.048034667969,8.63873481750488,12.4572,1454.3953,1,1836.58075044943,1813.44217495125,2628.50288159565,0,"treatment",1347.73333333333,1507.775,-10.6472165157072
"1646","FA3_061_2017",0,0,0,0,"FA3_061","2017-09-13","2017-08-01",2017,-38.6291606,143.4517433,"otways","otway_ark",43,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",78,6.05954790115356,2.07415390014648,375.048034667969,8.63873481750488,12.4572,1454.3953,1,1836.58075044943,1813.44217495125,2628.50288159565,0,"treatment",1875.3,1691.25,10.8287616395709
"1647","FA3_061_2018",0,1,0,0,"FA3_061","2018-08-27","2018-07-27",2018,-38.6291606,143.4517433,"otways","otway_ark",31,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",79,6.05954790115356,2.07415390014648,375.048034667969,8.63873481750488,12.4572,1454.3953,1,1836.58075044943,1813.44217495125,2628.50288159565,0,"treatment",1767.08888888889,1657.1,6.59204576312515
"1648","FA3_062_2016",0,1,0,0,"FA3_062","2016-07-18","2016-06-01",2016,-38.61553589,143.4543914,"otways","otway_ark",47,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",77,7.62430477142334,0.926336288452148,235.567306518555,8.61395359039307,12.5801,1365.9688,1,2007.47392498909,1867.4537963283,1381.5453513901,0,"treatment",1354.3,1508.50454545455,-10.2544054066759
"1649","FA3_062_2017",0,0,0,0,"FA3_062","2017-09-13","2017-08-01",2017,-38.61553589,143.4543914,"otways","otway_ark",43,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",78,7.62430477142334,0.926336288452148,235.567306518555,8.61395359039307,12.5801,1365.9688,1,2007.47392498909,1867.4537963283,1381.5453513901,0,"treatment",1874.65294117647,1689.64558823529,10.9301591287982
"1650","FA3_062_2018",0,0,0,0,"FA3_062","2018-08-27","2018-07-27",2018,-38.61553589,143.4543914,"otways","otway_ark",31,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",79,7.62430477142334,0.926336288452148,235.567306518555,8.61395359039307,12.5801,1365.9688,1,2007.47392498909,1867.4537963283,1381.5453513901,0,"treatment",1812.56363636364,1663.68181818182,8.93540570786307
"1651","FA3_063_2016",0,0,0,0,"FA3_063","2016-07-18","2016-06-01",2016,-38.60958287,143.4460928,"otways","otway_ark",47,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",77,5.93136167526245,1.55235862731934,176.845306396484,8.49228763580322,13.3116,975.2193,1,2927.10769969671,2809.43791394573,689.401605687833,0,"treatment",1387.2,1523.61428571429,-8.9764845776863
"1652","FA3_063_2017",0,0,0,0,"FA3_063","2017-09-13","2017-08-01",2017,-38.60958287,143.4460928,"otways","otway_ark",43,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",78,5.93136167526245,1.55235862731934,176.845306396484,8.49228763580322,13.3116,975.2193,1,2927.10769969671,2809.43791394573,689.401605687833,0,"treatment",1836.60476190476,1662.88095238095,10.4190812593716
"1653","FA3_063_2018",0,0,0,0,"FA3_063","2018-08-27","2018-07-27",2018,-38.60958287,143.4460928,"otways","otway_ark",31,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",79,5.93136167526245,1.55235862731934,176.845306396484,8.49228763580322,13.3116,975.2193,1,2927.10769969671,2809.43791394573,689.401605687833,0,"treatment",1774.62222222222,1653.48333333333,7.29944808208495
"1654","FA3_064_2016",0,0,0,0,"FA3_064","2016-07-18","2016-06-01",2016,-38.60217639,143.4396294,"otways","otway_ark",47,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",77,6.46620798110962,0.900802612304688,71.333854675293,8.46994686126709,12.9804,1122.2571,1,2241.35151840837,3323.86360291047,176.263921416711,0,"treatment",1079.54,1248.215,-13.5047581558238
"1655","FA3_064_2017",0,1,0,0,"FA3_064","2017-09-13","2017-08-01",2017,-38.60217639,143.4396294,"otways","otway_ark",43,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",78,6.46620798110962,0.900802612304688,71.333854675293,8.46994686126709,12.9804,1122.2571,1,2241.35151840837,3323.86360291047,176.263921416711,0,"treatment",1460.45714285714,1370.97142857143,6.54299939628237
"1656","FA3_064_2018",0,0,0,0,"FA3_064","2018-08-27","2018-07-27",2018,-38.60217639,143.4396294,"otways","otway_ark",31,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",79,6.46620798110962,0.900802612304688,71.333854675293,8.46994686126709,12.9804,1122.2571,1,2241.35151840837,3323.86360291047,176.263921416711,0,"treatment",1357.5,1340.1,1.28971930985916
"1657","FA3_065_2016",1,0,0,0,"FA3_065","2016-07-18","2016-06-01",2016,-38.59963106,143.427717,"otways","otway_ark",47,"FA3","Shrubby Foothill Forest","Dry Forests","Dry Forests","Moist Forest","Moist Forest",77,5.8279504776001,1.31811141967773,134.352523803711,8.46994686126709,12.8625,1188.1869,1,1183.14495118418,2283.14509743953,660.025292207173,0,"treatment",1067.01666666667,1229.425,-13.1977344268842
"1658","FA3_065_2017",0,0,0,0,"FA3_065","2017-08-19","2017-08-01",2017,-38.59963106,143.427717,"otways","otway_ark",18,"FA3","Shrubby Foothill Forest","Dry Forests","Dry Forests","Moist Forest","Moist Forest",78,5.8279504776001,1.31811141967773,134.352523803711,8.46994686126709,12.8625,1188.1869,1,1183.14495118418,2283.14509743953,660.025292207173,0,"treatment",1422.66666666667,1335.33333333333,6.58591967094614
"1659","FA3_065_2018",0,1,0,0,"FA3_065","2018-08-27","2018-07-27",2018,-38.59963106,143.427717,"otways","otway_ark",31,"FA3","Shrubby Foothill Forest","Dry Forests","Dry Forests","Moist Forest","Moist Forest",79,5.8279504776001,1.31811141967773,134.352523803711,8.46994686126709,12.8625,1188.1869,1,1183.14495118418,2283.14509743953,660.025292207173,0,"treatment",1362.43,1345.89,1.22387149054692
"1660","FA3_066_2016",1,0,0,0,"FA3_066","2016-07-18","2016-06-02",2016,-38.61742124,143.4828797,"otways","otway_ark",46,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",77,6.88863515853882,1.44694519042969,376.821044921875,8.67883491516113,12.2034,1571.1488,1,718.066716073189,655.455376728481,806.138440392014,0,"treatment",1378.6,1517.15294117647,-9.1553354996833
"1661","FA3_066_2017",1,0,0,0,"FA3_066","2017-09-14","2017-07-28",2017,-38.61742124,143.4828797,"otways","otway_ark",48,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",78,6.88863515853882,1.44694519042969,376.821044921875,8.67883491516113,12.2034,1571.1488,1,718.066716073189,655.455376728481,806.138440392014,0,"treatment",1910.33333333333,1703.21875,12.1578860557603
"1662","FA3_066_2018",0,0,0,0,"FA3_066","2018-08-27","2018-07-27",2018,-38.61742124,143.4828797,"otways","otway_ark",31,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",79,6.88863515853882,1.44694519042969,376.821044921875,8.67883491516113,12.2034,1571.1488,1,718.066716073189,655.455376728481,806.138440392014,0,"treatment",1794.00714285714,1653.58035714286,8.47759619905892
"1663","FA3_067_2016",0,0,0,0,"FA3_067","2016-09-06","2016-08-01",2016,-38.66541667,143.6394,"otways","otway_ark",36,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",86,7.49059438705444,2.00114822387695,468.243621826172,7.85279989242554,11.5097,1807.6903,1,331.855151351722,4148.24899319857,280.327604501874,0,"treatment",2308.53829787234,2446.76117021277,-5.64350559464905
"1664","FA3_067_2017",0,0,0,0,"FA3_067","2017-09-14","2017-07-31",2017,-38.66541667,143.6394,"otways","otway_ark",45,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,7.49059438705444,2.00114822387695,468.243621826172,7.85279989242554,11.5097,1807.6903,1,331.855151351722,4148.24899319857,280.327604501874,0,"treatment",2653.38653846154,2459.08269230769,7.89483147855038
"1665","FA3_067_2018",0,0,0,0,"FA3_067","2018-08-22","2018-07-16",2018,-38.66541667,143.6394,"otways","otway_ark",37,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,7.49059438705444,2.00114822387695,468.243621826172,7.85279989242554,11.5097,1807.6903,1,331.855151351722,4148.24899319857,280.327604501874,3,"treatment",2360.62068965517,2384.06896551724,-1.00517217935692
"1666","FA3_068_2016",0,1,0,0,"FA3_068","2016-09-06","2016-08-01",2016,-38.65688333,143.6442333,"otways","otway_ark",36,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",86,5.6410551071167,1.79471206665039,487.375518798828,7.92957973480225,11.4384,1810.0197,1,1356.33471195909,3661.41380030347,1304.64210284424,0,"treatment",2301.09090909091,2447.30757575758,-5.95833163110336
"1667","FA3_068_2017",1,1,0,0,"FA3_068","2017-09-14","2017-07-31",2017,-38.65688333,143.6442333,"otways","otway_ark",45,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,5.6410551071167,1.79471206665039,487.375518798828,7.92957973480225,11.4384,1810.0197,1,1356.33471195909,3661.41380030347,1304.64210284424,0,"treatment",2664.47586206897,2472.22068965517,7.76510161378542
"1668","FA3_068_2018",0,1,0,0,"FA3_068","2018-08-22","2018-07-16",2018,-38.65688333,143.6442333,"otways","otway_ark",37,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,5.6410551071167,1.79471206665039,487.375518798828,7.92957973480225,11.4384,1810.0197,1,1356.33471195909,3661.41380030347,1304.64210284424,6,"treatment",2392.23333333333,2397.18333333333,-0.25082139610058
"1669","FA3_069_2016",1,0,0,0,"FA3_069","2016-09-19","2016-08-11",2016,-38.63916667,143.6570333,"otways","otway_ark",39,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",86,5.64965391159058,0.384475708007812,494.839111328125,7.47311544418335,11.421,1788.7314,1,2595.27483556594,3755.72158115741,2583.76326437594,0,"treatment",2339.09545454545,2481.75,-5.73599779885043
"1670","FA3_069_2017",0,0,0,0,"FA3_069","2017-09-14","2017-08-10",2017,-38.63916667,143.6570333,"otways","otway_ark",35,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,5.64965391159058,0.384475708007812,494.839111328125,7.47311544418335,11.421,1788.7314,1,2595.27483556594,3755.72158115741,2583.76326437594,0,"treatment",2652.01627906977,2456.80348837209,7.93773651055668
"1671","FA3_069_2018",0,0,0,0,"FA3_069","2018-08-22","2018-07-09",2018,-38.63916667,143.6570333,"otways","otway_ark",44,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,5.64965391159058,0.384475708007812,494.839111328125,7.47311544418335,11.421,1788.7314,1,2595.27483556594,3755.72158115741,2583.76326437594,9,"treatment",2433.6,2403.54,1.22605833958203
"1672","FA3_070_2016",0,0,0,0,"FA3_070","2016-09-06","2016-08-01",2016,-38.65016667,143.6272667,"otways","otway_ark",36,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",86,6.36324548721313,0.933189392089844,542.8486328125,7.92957973480225,11.2122,1879.1401,1,801.144304690641,2152.53188649545,1281.42065364016,0,"treatment",2300.25909090909,2448.52272727273,-6.0365701363635
"1673","FA3_070_2017",1,0,0,0,"FA3_070","2017-09-14","2017-07-31",2017,-38.65016667,143.6272667,"otways","otway_ark",45,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.36324548721313,0.933189392089844,542.8486328125,7.92957973480225,11.2122,1879.1401,1,801.144304690641,2152.53188649545,1281.42065364016,0,"treatment",2621.96086956522,2443.01739130435,7.31176018123007
"1674","FA3_070_2018",0,1,0,0,"FA3_070","2018-08-22","2018-07-16",2018,-38.65016667,143.6272667,"otways","otway_ark",37,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.36324548721313,0.933189392089844,542.8486328125,7.92957973480225,11.2122,1879.1401,1,801.144304690641,2152.53188649545,1281.42065364016,6,"treatment",2368.52,2377.66,-0.442391987868542
"1675","FA3_071_2016",0,0,1,0,"FA3_071","2016-09-06","2016-08-01",2016,-38.64443333,143.6330333,"otways","otway_ark",36,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",86,6.19194602966309,1.36156463623047,536.242431640625,7.67601203918457,11.2976,1855.39,1,985.723819387308,2014.98885394847,1508.2806933206,0,"treatment",2300.27435897436,2438.67713675214,-5.66731364013008
"1676","FA3_071_2017",0,0,1,0,"FA3_071","2017-09-14","2017-07-31",2017,-38.64443333,143.6330333,"otways","otway_ark",45,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",87,6.19194602966309,1.36156463623047,536.242431640625,7.67601203918457,11.2976,1855.39,1,985.723819387308,2014.98885394847,1508.2806933206,0,"treatment",2629.995,2445.45416666667,7.53116189682815
"1677","FA3_071_2018",0,0,1,0,"FA3_071","2018-08-22","2018-07-16",2018,-38.64443333,143.6330333,"otways","otway_ark",37,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",88,6.19194602966309,1.36156463623047,536.242431640625,7.67601203918457,11.2976,1855.39,1,985.723819387308,2014.98885394847,1508.2806933206,7,"treatment",2373.03333333333,2384.54166666667,-0.511518951768251
"1678","FA3_072_2016",1,0,0,0,"FA3_072","2016-09-06","2016-08-01",2016,-38.62621667,143.6264667,"otways","otway_ark",36,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",86,7.71391105651855,0.763565063476562,504.923461914062,7.67601203918457,11.4106,1822.9268,1,369.901814620869,1079.81140481295,146.6290751303,0,"treatment",2308.89230769231,2452.42692307692,-5.84011475518872
"1679","FA3_072_2018",0,1,0,0,"FA3_072","2018-08-22","2018-07-16",2018,-38.62621667,143.6264667,"otways","otway_ark",37,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",88,7.71391105651855,0.763565063476562,504.923461914062,7.67601203918457,11.4106,1822.9268,1,369.901814620869,1079.81140481295,146.6290751303,6,"treatment",2377.65454545455,2389.23181818182,-0.515780602265619
"1680","FA3_073_2016",1,0,0,0,"FA3_073","2016-09-06","2016-08-01",2016,-38.61141667,143.6299167,"otways","otway_ark",36,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",77,7.93497037887573,0.961650848388672,444.305847167969,7.67601299285889,11.9113,1628.7726,1,96.1917838458411,2248.3995903337,1154.13810818391,0,"treatment",2316.29411764706,2456.52647058824,-5.69788176214964
"1681","FA3_073_2017",1,1,0,0,"FA3_073","2017-09-14","2017-07-31",2017,-38.61141667,143.6299167,"otways","otway_ark",45,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",78,7.93497037887573,0.961650848388672,444.305847167969,7.67601299285889,11.9113,1628.7726,1,96.1917838458411,2248.3995903337,1154.13810818391,0,"treatment",2626.00714285714,2443.31607142857,7.45598984442452
"1682","FA3_073_2018",1,1,0,0,"FA3_073","2018-08-22","2018-07-16",2018,-38.61141667,143.6299167,"otways","otway_ark",37,"FA3","Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Tall Mist Forest","Tall Mist Forest",79,7.93497037887573,0.961650848388672,444.305847167969,7.67601299285889,11.9113,1628.7726,1,96.1917838458411,2248.3995903337,1154.13810818391,4,"treatment",2450.05454545455,2412.29090909091,1.52552935320988
"1683","FA3_074_2016",1,0,0,0,"FA3_074","2016-09-21","2016-08-13",2016,-38.632828,143.673082,"otways","otway_ark",39,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",86,7.30643081665039,0.916492462158203,479.546478271484,7.43882369995117,11.488,1749.6027,1,3136.07695081669,5098.24855445309,1364.0262266417,0,"treatment",2342.26153846154,2489.71538461538,-5.91563652073547
"1684","FA3_074_2017",0,0,0,0,"FA3_074","2017-09-14","2017-08-10",2017,-38.632828,143.673082,"otways","otway_ark",35,"FA3","Shrubby Wet Forest","Wet or Damp Forests","Wet or Damp Forests","Moist Forest","Moist Forest",87,7.30643081665039,0.916492462158203,479.546478271484,7.43882369995117,11.488,1749.6027,1,3136.07695081669,5098.24855445309,1364.0262266417,0,"treatment",2685.85454545455,2475.34545454545,8.4869590084507
